transaction_id,amount_aud,hour_of_day,chargeback_history,failed_attempts_24h,velocity_score,new_payment_method,is_cross_border,is_round_amount,fraud_type,is_fraud
11ad72a3-dff7-4d3e-8b5a-06e9f65a2836,61.59,13,0,1,0.242,0,0,0,none,0
85516202-9635-47a2-8cb9-6d17b52cf985,394.67,16,0,0,0.148,1,0,0,none,0
e1bc700b-09a9-4696-8d32-9f08e185dfcd,359.61,11,0,0,0.274,0,0,0,none,0
d0d9f865-b52d-4900-ace5-8df94061fa36,391.57,10,0,1,0.045,0,0,1,none,0
5a558e46-b0a4-43c1-b188-d007a4b48e2d,335.23,17,0,1,0.059,0,0,0,none,0
c763d367-9208-4f97-8f61-aabbb0bf5e4a,190.04,18,0,1,0.21,0,0,0,none,0
df6578c2-e894-4b7f-81e8-ba61a8ebe688,217.91,7,0,1,0.271,0,0,0,none,0
39aa6aba-6dbb-415d-8436-71519dea7755,399.34,11,0,1,0.034,0,0,0,none,0
a2a36afd-902e-4fa2-b5a2-a10f29435e0e,392.79,19,0,0,0.202,0,0,0,none,0
bb9a7f18-877d-4320-b12c-ffb58cc246ac,32.07,7,0,0,0.2,0,0,0,none,0
6e9f3bfe-0ed8-46c4-920c-300ee1bb591e,271.43,10,0,1,0.223,0,0,0,none,0
7bb46d53-210c-4399-9733-58f0bad72e21,220.08,8,0,0,0.078,1,0,0,none,0
ee5538c7-e3bb-4b28-a681-ebc7111afb46,3020.43,3,2,6,0.957,1,1,1,unusual_amount,1
1d3b9563-8662-460d-8068-e058a3eee14e,85.12,19,0,0,0.273,0,1,0,none,0
d6e97cc2-f177-49da-a979-b50c8ed5c585,50.8,10,0,0,0.191,0,0,0,none,0
e1d74c91-9866-4ce3-974f-3d32269f9f59,361.45,18,0,1,0.101,0,0,0,none,0
c3febe1a-bedf-4004-a562-23222c90dbb2,247.21,7,0,0,0.002,0,0,0,none,0
b5ca06f6-7826-498a-ab8a-5cf29223d7cf,395.54,18,0,0,0.114,0,0,0,none,0
8455b479-66e9-4ebb-9f91-ad69608b2d59,74.44,12,0,1,0.179,0,0,1,none,0
0667a573-dc42-4525-959f-aece831166ef,2490.19,23,4,9,0.947,1,1,1,chargeback_fraud,1
9c42db47-1965-46c3-921b-422cbed84162,4392.5,3,5,2,0.714,1,1,1,unusual_amount,1
c8d12ae4-b0c5-4278-9745-ab0ae2532544,2690.99,0,2,2,0.704,1,1,1,stolen_card,1
ff290678-a4b5-4c49-9e4e-54de7a20c16e,183.09,18,0,1,0.266,0,0,1,none,0
3985f25f-70f7-41ab-b5dd-542d89a71be7,183.2,18,0,1,0.223,0,0,0,none,0
7ef99eca-6061-473a-8d8a-657c3d4146c6,255.36,14,0,0,0.282,0,0,0,none,0
b1a342b4-0a6c-44d8-90e4-126aeef5e4ed,188.52,10,0,0,0.038,0,0,0,none,0
0a892e01-0adf-4f5d-abe2-5ee66f8d6c05,48.06,21,0,0,0.151,0,0,0,none,0
26a491a4-06fb-4e53-bd1c-74664a2cbeaa,266.16,21,0,0,0.1,0,0,0,none,0
99a689d2-e14f-48ab-8759-aa196e7e2ad1,270.95,15,0,0,0.171,0,0,0,none,0
2e2a2952-5442-419a-8d3c-e54f0bb800b4,11.47,22,0,0,0.067,1,0,0,none,0
5b7a11f5-fbf9-4b01-b7be-67929378e4e5,145.12,7,0,1,0.073,0,0,0,none,0
21972d4e-b39b-4ccc-8c13-dc82fae8609a,149.42,17,0,1,0.288,1,0,0,none,0
fba3a1e7-e8f3-4a00-b84a-4b8addd6aa42,58.51,8,0,1,0.018,0,0,0,none,0
8b3b7560-849c-42d8-a4f9-3bf7acde92e3,349.37,16,0,0,0.047,1,0,0,none,0
66f32982-bf1d-4cd0-bd90-b003f3453f9c,113.58,11,0,1,0.277,0,1,0,none,0
b7c229d5-32af-4788-9760-a77a72c86b86,231.62,20,0,1,0.204,0,0,0,none,0
e8c845ca-5a63-4dfe-829f-ef3eb785f5e2,1383.33,0,3,4,0.735,1,1,0,unusual_amount,1
df27d90f-d10d-4ab8-9249-fcc244e2e6f1,147.88,11,0,0,0.007,0,0,0,none,0
465620d7-c198-47e9-9ba8-af629a580461,384.44,14,0,1,0.15,0,0,0,none,0
b5e1a16e-3add-4408-a9ce-1235fb04ee5b,349.44,13,0,1,0.228,0,0,0,none,0
06303e7f-9857-48c8-b693-9ac2a744d809,50.14,20,0,0,0.197,0,0,0,none,0
cf6a1dad-1756-4ffc-98a4-788834fc365d,319.52,12,0,1,0.211,0,0,1,none,0
ecfec124-bcfa-42c5-978d-69eba37439d8,71.36,15,0,0,0.264,0,0,1,none,0
cc2fb0fd-5f27-49ee-aac6-12f2b02a82a0,339.82,8,0,1,0.046,0,0,0,none,0
16957076-e119-49e6-99b7-612ad1f780e2,2728.84,5,5,7,0.887,1,0,1,unusual_amount,1
d5cd26c2-9d75-41f9-a83e-f18ec9e71a75,43.05,7,0,0,0.201,0,0,0,none,0
c1afb8b6-79f9-4562-9273-274bca003da0,28.23,15,0,1,0.152,0,0,0,none,0
8c49069a-de6f-459f-a28e-1fdf410da806,343.99,17,0,1,0.234,0,0,0,none,0
e8146266-2bd3-4ca1-ae17-32f440903405,194.05,20,0,1,0.064,1,1,1,none,0
220cfdfd-f2c1-44b7-b4e2-b00cb778b169,342.75,16,0,1,0.101,0,0,0,none,0
6d341a13-179a-49a2-82b8-475b206482f8,77.12,7,0,1,0.089,0,0,0,none,0
da6a8470-3550-40f4-be54-af47a400f12d,247.79,16,0,1,0.112,0,0,0,none,0
f1f60b0e-5ce9-43bc-ad66-3a64730dc5cf,70.97,7,0,0,0.077,0,0,0,none,0
660a1122-84db-4423-ba9e-38e656adc820,378.85,9,0,1,0.019,0,0,0,none,0
b01f7736-a2e1-4462-8e79-d7a2634d68b2,223.72,15,0,1,0.254,0,0,0,none,0
969ae0fe-7a12-42ac-a010-b3268c6addd6,176.93,11,0,0,0.132,0,0,0,none,0
b2bc8859-a69e-42a6-a61f-f1df7d1a9f2a,2245.76,2,2,2,0.88,1,1,1,stolen_card,1
fe2db546-ae65-4f2e-a9b1-3a9d58ae4973,226.25,18,0,0,0.145,0,0,0,none,0
ea2e4dc0-df9e-4134-a07b-a2e58a6c85d7,66.2,20,0,1,0.043,1,1,0,none,0
f3ed3a86-9116-41a4-9738-93fa221a3442,4975.97,1,5,6,0.849,1,1,0,chargeback_fraud,1
89a821f3-48f1-4dfc-95a5-fa6cbe5c4bed,297.99,16,0,1,0.188,0,0,0,none,0
1b2b8b5e-724d-4e1b-a95f-4c5ebf7d754a,2552.41,2,4,5,0.975,1,1,0,stolen_card,1
7a34b2cb-4641-4683-ada6-93c0b7e9bcfe,358.92,17,0,1,0.068,0,0,0,none,0
b4b199c8-0579-426a-82b7-6d7d75e8e003,905.26,23,5,8,0.837,1,1,0,unusual_amount,1
379168d5-7886-4ef9-9206-acda95a44fdf,1396.44,4,2,10,0.838,0,1,1,money_laundering,1
9d213c17-f858-4131-a843-0abd42f277b5,346.42,11,0,0,0.155,0,0,1,none,0
ee499d48-aebc-46bb-bf2c-785fa922a320,341.1,11,0,1,0.167,0,0,0,none,0
99ae0a79-17fa-4721-aa58-dce64246a300,240.62,21,0,0,0.179,0,0,0,none,0
12dbebf5-aea3-436c-a78e-1228042ad778,348.83,12,0,0,0.073,1,0,0,none,0
397f6c7c-ff45-461d-a929-c6fb00c6d7ef,287.64,9,0,0,0.147,0,0,0,none,0
68adb3e6-b4e1-4c49-bd35-947263797f8b,100.24,15,0,0,0.246,0,0,1,none,0
316a298a-91f1-4602-be5c-ca07eb93b11a,64.61,22,0,0,0.057,0,0,0,none,0
b3f6ca9c-43e9-449a-989f-4d6c22a0efb3,259.65,21,0,1,0.053,0,0,0,none,0
b632aa8b-09ee-4546-9e8b-7f4c15c19684,95.51,17,0,1,0.179,0,0,0,none,0
c554af86-c901-40e4-9641-ddd07014d2d0,287.91,12,0,0,0.056,0,0,0,none,0
084357fd-492a-44b1-8a89-d0ec22c7b27d,336.1,15,0,0,0.033,0,0,0,none,0
24c59edc-3719-4fdd-83e9-4e4207b55e47,270.93,12,0,0,0.032,0,0,0,none,0
8789f50c-e825-44e7-b531-0d05feba70dc,377.07,19,0,1,0.287,0,1,0,none,0
aac8ff9f-25af-4b30-9fc6-4ecc5c742047,190.32,20,0,0,0.126,0,0,0,none,0
60f52a87-9994-4b42-9bbb-7eaf0208b719,375.69,19,0,0,0.135,0,0,0,none,0
fb571990-c7b1-47c2-8f82-28d8eafc300c,2940.19,4,2,7,0.771,1,1,1,unusual_amount,1
9d600f65-c561-4f61-a7a9-c6773922c4e4,56.77,15,0,0,0.012,0,0,1,none,0
2f260dc0-0ca7-472f-9338-4853c10293f8,4144.97,2,3,9,0.784,1,0,1,stolen_card,1
0c0722dc-183a-41af-8c68-424a191965a5,176.25,7,0,1,0.238,1,0,0,none,0
eca247ce-826e-4736-8d79-8290e1b1619f,154.65,22,0,1,0.154,0,0,0,none,0
c9629d52-7636-460a-aefb-01e327f49caf,147.87,20,0,0,0.143,0,1,0,none,0
102489b0-f62d-4912-bc53-a8e4f36a7a74,292.85,7,0,1,0.219,0,0,0,none,0
04a1691f-eef3-4cc7-a65b-d9dfba78d785,84.13,21,0,0,0.296,0,0,0,none,0
092baf01-6116-4430-b821-98ddbe3a3d2e,146.07,14,0,1,0.131,0,0,0,none,0
ce4672a8-8f33-4f83-a278-4bf2f5455749,166.54,9,0,1,0.18,0,0,0,none,0
86ed051f-e5a8-4d14-87c8-d67263d1dfee,119.38,10,0,0,0.114,0,1,0,none,0
797a2dba-f63e-49dd-98ce-41de105d21dc,380.17,9,0,1,0.204,0,0,0,none,0
dca84e2e-1d09-40d6-b7c4-b6295ec7405d,357.78,20,0,0,0.06,1,0,0,none,0
6cc3cc8f-0801-4a08-a39b-ecaecff9451e,357.68,15,0,0,0.065,0,0,0,none,0
26116430-1f69-4be3-b80a-219a2b8c4c1f,70.23,17,0,1,0.043,0,0,0,none,0
e863d808-2d5f-40cb-8323-008931dc579a,4822.83,23,3,5,0.88,1,1,0,money_laundering,1
c6323bf6-5be7-49d6-a9b9-85f902bed9d1,361.14,13,0,1,0.155,0,0,0,none,0
997d5c33-9a3d-4ad8-9df6-3f2156e99b36,197.35,15,0,1,0.094,0,0,0,none,0
170cff2d-b978-41c1-8615-9aaff5c83c8b,30.93,22,0,0,0.206,0,0,0,none,0
254ffa21-f7d4-49e1-b01b-42581d07e9e8,326.04,22,0,1,0.247,0,0,0,none,0
a4e8e789-d54c-40ca-b52c-e08e9c541f20,333.89,16,0,1,0.15,0,0,0,none,0
bc2d3831-3730-4e3e-b57b-92101386f8a3,344.0,21,0,1,0.19,0,0,0,none,0
2a802b25-5b9c-44ca-b3c9-0c669227f514,70.71,17,0,0,0.022,0,0,0,none,0
92f5b882-1326-49f0-93cc-300cc18c3dd6,338.92,19,0,0,0.264,0,0,0,none,0
680eb591-5334-4a9c-be72-258dc6be60db,43.73,21,0,1,0.254,0,0,0,none,0
f9a7ec85-ff27-4258-9b26-0474e11f5cf4,372.56,19,0,0,0.277,0,1,0,none,0
fe9bd010-89a3-4046-827d-3ffde909964f,201.24,8,0,0,0.093,0,0,0,none,0
eed194ee-0e44-4124-a5aa-d516215bf628,33.64,17,0,1,0.161,0,1,0,none,0
c0ef31de-5020-45d4-9c2c-8c7f2102f8b1,288.45,16,0,0,0.239,0,0,1,none,0
e90ee2ee-cfa9-49b4-a09c-1f3a6c48c5cc,1043.06,0,4,7,0.801,0,1,1,money_laundering,1
55f7665f-9986-4b51-91ff-022b2c0a47a6,398.14,8,0,0,0.078,0,0,0,none,0
22d63fcd-3285-4695-9d2e-18a1c525ac49,385.3,9,0,1,0.056,0,0,0,none,0
a7eea873-c94b-4eba-8edc-5748a44c75d6,326.45,7,0,0,0.119,0,0,0,none,0
df6f4529-880a-45f3-94b2-a2ad8647b1f8,55.01,10,0,1,0.049,0,0,0,none,0
bb47dbf1-3a2a-4de8-93c3-bdf6a735d3d7,341.41,12,0,0,0.277,0,0,0,none,0
292daef7-b144-4087-a268-c76c9214621f,278.29,7,0,1,0.079,0,0,0,none,0
94bfdec4-bb9a-4852-a468-6c779a18348f,32.74,9,0,1,0.062,0,0,0,none,0
caed1afc-c75c-4e31-96a6-07b3091238f4,4743.53,3,2,10,0.839,1,1,0,chargeback_fraud,1
205789c8-306b-414b-aaeb-726d313d99f3,534.54,5,2,8,0.849,1,0,1,money_laundering,1
3d82eb18-1246-4b60-b210-7ff770690135,58.23,12,0,0,0.232,0,0,0,none,0
8f23f7e4-c602-4ca1-84ed-1549b79a5a28,239.78,11,0,1,0.167,0,0,1,none,0
e605be8a-8b6c-4f61-8b07-60d9f05f6020,169.93,22,0,0,0.044,0,0,0,none,0
ed34092a-0415-4194-a58a-c56efbe2b6d7,130.82,13,0,1,0.223,0,0,0,none,0
fe078f82-1d5a-44d0-8bce-685702809d32,58.13,18,0,1,0.247,0,0,0,none,0
00bf029d-3c19-4027-a0fc-a612dd4e12e3,3226.98,1,2,7,0.886,0,1,1,money_laundering,1
118f8567-997f-40d3-b2fe-53370d3b2d9f,351.43,18,0,1,0.084,0,0,0,none,0
25aae779-6ff1-4283-841a-0d06f2db9431,268.07,20,0,1,0.123,0,0,0,none,0
27490235-3d86-47f4-b91e-be8727144160,117.81,17,0,1,0.222,0,0,0,none,0
f5c9e33d-fc02-4526-9449-f824dabf1ec6,267.09,10,0,1,0.23,0,0,1,none,0
3503af6d-bb16-4989-b0b0-637c7c1ca279,399.46,19,0,0,0.116,0,0,0,none,0
3d91d4ed-da04-49c4-a21d-f341cc75eee8,226.89,20,0,1,0.01,0,0,0,none,0
6b7e3189-18b2-4758-9db4-385df6953cc9,48.55,15,0,0,0.104,1,0,0,none,0
de8df9a4-8a7e-478b-b273-97de7474a36e,137.13,22,0,1,0.026,0,0,0,none,0
2f1d7970-2aa4-4b3f-b980-fed2c1cc8f89,1940.1,3,5,5,0.969,1,1,0,money_laundering,1
2b136eb1-0b1e-4966-a7f0-be08cd8854fd,289.52,17,0,0,0.298,0,1,0,none,0
f849af80-27bf-41fd-a962-7864502f54a5,149.11,19,0,1,0.239,0,0,0,none,0
cc7c3acc-870a-4864-a025-562be481a0b4,219.18,16,0,1,0.098,0,1,0,none,0
ed2f2250-6f7c-44bc-800a-dd7acf3386fc,14.91,18,0,1,0.012,0,0,0,none,0
fd87b019-ae1b-42eb-9c47-23ca917fbea2,113.54,15,0,1,0.12,0,0,1,none,0
6a691de8-1750-43cf-8552-53e84411fcf2,2388.11,2,1,9,0.762,1,1,1,stolen_card,1
7a77db40-db0b-4146-bdef-c433e35acedf,77.85,13,0,0,0.239,0,0,1,none,0
03de380c-5203-459c-a412-5a87ee9bb6e8,207.67,19,0,0,0.06,1,0,0,none,0
cd728b76-af0f-403b-86cf-9e5d597b59d4,121.33,8,0,0,0.262,0,0,0,none,0
931574fb-97ea-452e-9f81-d129793ead58,244.83,20,0,0,0.148,0,0,0,none,0
9683c9ac-d6b3-47f7-9f59-a56c959760aa,316.78,14,0,0,0.074,1,0,0,none,0
b14164e1-e857-4b9b-a311-2e24b4b9b688,34.94,18,0,1,0.091,0,0,0,none,0
f47f00ee-f7e4-440a-9549-5505d63d4e12,335.77,17,0,0,0.032,0,0,0,none,0
a8621993-3168-42ce-ad3e-bc4805321c7a,386.44,12,0,1,0.094,0,0,0,none,0
1db407cc-28b5-46c0-8b7d-8627111ab029,355.3,20,0,1,0.021,0,0,0,none,0
a18aa647-52c6-4460-bfc2-bd5ccc63e0e3,28.49,19,0,1,0.196,0,0,0,none,0
8dcec078-2567-4a81-9103-dae0ed77e2dc,322.07,13,0,1,0.274,0,0,0,none,0
daa85597-b4ea-4c2a-9513-bec24b9bba4c,220.48,14,0,1,0.197,0,0,0,none,0
3778a5bf-449d-4a3c-b56c-25ecc31b9888,198.78,14,0,0,0.233,0,0,0,none,0
04d9c0eb-b203-4a78-9486-9e569b8797a9,153.74,13,0,0,0.201,0,0,1,none,0
ddf6d32b-8df3-41ee-8fe4-4f67bba63d20,43.1,17,0,0,0.083,0,0,0,none,0
2109dd78-ac13-4052-b163-0fe71d40b872,346.38,10,0,0,0.13,0,0,0,none,0
bfbd3c3f-d1c4-46e7-89bb-6225a580f1c1,252.59,20,0,0,0.044,0,0,0,none,0
9a6337a8-9126-4db5-b9dc-e04e9caff9d2,293.62,12,0,0,0.126,0,0,0,none,0
89feac9a-ce79-4464-b6aa-2149e0bc661e,374.18,15,0,0,0.12,0,0,0,none,0
4eee4969-a61d-4c9f-ae4d-6b78101dc0ee,139.97,9,0,0,0.272,1,0,0,none,0
1da0cbad-e5a5-427e-ab51-f21257291ff1,280.03,17,0,0,0.216,0,0,0,none,0
f21c18ed-550a-46ec-937b-0b3ae07cb3b8,395.62,7,0,0,0.209,1,0,1,none,0
01eabcd3-a227-4f34-aa78-13419a54256d,91.08,12,0,0,0.194,0,0,0,none,0
60c6bb9e-0906-42da-a903-42641d63526c,76.82,21,0,0,0.276,0,0,0,none,0
d72087a7-5fbf-408d-a268-27f31548cefa,387.07,14,0,0,0.089,0,1,0,none,0
11ee4067-767d-48bf-bbe2-5be3078e2724,126.25,13,0,0,0.01,0,0,0,none,0
945d857d-7afd-408f-8c22-afede019765f,215.81,14,0,0,0.249,0,0,1,none,0
35ab500d-4628-4278-8c3b-de2b3e6b2751,373.64,9,0,1,0.176,0,0,1,none,0
de3f2d11-4832-4670-8572-58e0893ef7c7,284.15,22,0,0,0.239,0,0,1,none,0
c0a50a67-0553-4049-9bf4-5ce5f4221255,184.36,17,0,1,0.218,0,0,0,none,0
3f1e283e-44fa-4e1c-952f-081cb01bbfd9,305.18,13,0,1,0.091,0,0,0,none,0
2d77d23a-c3f1-4ace-af4d-9e1da1d40af9,284.41,7,0,1,0.032,0,1,0,none,0
89e5abdf-abb0-4f15-acf1-5abd6565d8fa,81.45,22,0,1,0.18,0,0,0,none,0
c4748ce1-c55b-4cf2-a995-a64e186bb844,74.58,20,0,1,0.184,1,0,0,none,0
adb9c2a5-7976-4bf7-93d0-637db098acef,351.48,20,0,0,0.23,0,0,0,none,0
10fe0739-737a-422c-b283-193101dc868b,11.65,22,0,1,0.241,0,0,0,none,0
89e001d8-f1f8-493f-95a4-6057b0c840c2,146.23,18,0,1,0.272,0,0,0,none,0
ac691e7d-92a3-4edb-86b1-fea98992ef32,234.9,13,0,1,0.231,1,1,0,none,0
187931f8-9ea3-42b0-a713-583e8dfcc657,320.06,21,0,1,0.144,0,0,0,none,0
a547d797-cf3a-4169-ad7a-c72ab2299594,203.54,9,0,0,0.106,0,1,0,none,0
74a3d127-100d-406e-80a6-a4c4c638b348,3457.4,4,3,3,0.917,0,1,0,stolen_card,1
6cae5432-e0cd-4f21-843e-028423d1c5dc,164.73,9,0,1,0.288,0,0,1,none,0
9f73c041-01f9-4a78-89d6-a2546724baf5,236.04,22,0,0,0.212,0,0,0,none,0
366c59cc-abdd-406b-b898-9355d1ec7dfa,207.58,19,0,1,0.019,0,0,1,none,0
e3d2e519-ccf6-4a73-8d0e-c92c4343ea1f,165.83,7,0,0,0.258,1,0,0,none,0
dc1b5170-a9d1-462a-b206-274baad75cdf,399.16,11,0,1,0.289,0,0,0,none,0
5d0c5597-ea1b-4770-8ff7-bf2d5bf11bfb,33.21,21,0,1,0.127,0,0,0,none,0
b311588e-251a-440c-9dda-481c524e467e,19.5,16,0,1,0.277,1,0,0,none,0
ab050566-67b8-441d-8563-72f8211e2eae,392.44,14,0,0,0.025,0,0,0,none,0
c49c2f80-3e2e-4bc4-bf05-35c82507f187,241.66,13,0,0,0.174,0,0,0,none,0
d3657e2a-e95d-40c1-b01b-cb0886fb3a7f,166.6,9,0,1,0.011,0,1,0,none,0
4e630161-6b45-410c-8284-565bf8a03e56,1301.03,5,2,7,0.918,0,1,1,unusual_amount,1
a348831b-9d39-49a5-8622-8839836390e8,1599.45,3,3,9,0.812,1,1,1,money_laundering,1
5f0671e9-65db-490c-a620-cdd07c53057a,377.17,7,0,0,0.185,0,0,1,none,0
548bdabc-ccdd-4a56-ab4b-19a111652f7a,48.14,10,0,0,0.263,0,1,0,none,0
5e02785d-ea9c-4aa1-81aa-47a4ada6321a,132.96,9,0,0,0.081,0,0,0,none,0
e36955e8-9ca3-48b8-9884-46be5c384035,102.97,12,0,0,0.018,0,0,0,none,0
ac130d79-8047-4801-b2d0-1b6381496a95,364.53,8,0,1,0.296,0,0,0,none,0
e71cbdfe-9c90-4e5d-bae7-dc78f08615a0,238.22,19,0,1,0.24,0,0,0,none,0
fb4067f9-cee4-496f-8a43-d3626d3d2131,242.27,19,0,0,0.116,0,1,0,none,0
ae4b457f-40e7-4d8d-81c8-f407638ae221,59.53,15,0,0,0.084,0,0,0,none,0
d70073c4-d2f7-4bf2-9cba-1058fc9ae0b4,4782.38,3,2,4,0.963,1,1,0,stolen_card,1
96a2d2c1-e71f-4adb-9149-464490b3f88a,325.5,18,0,0,0.157,0,0,0,none,0
10d58e85-79eb-4a34-b369-149f2311b1d0,185.99,10,0,0,0.179,0,0,0,none,0
6fb0404c-440e-4f14-a045-45f70da7e5a6,166.76,7,0,1,0.04,0,1,0,none,0
4a06121b-4292-4294-a606-ab6d428cd1b6,318.93,14,0,1,0.044,0,0,0,none,0
fd3134eb-b1ae-44bd-900b-1f83bccd7d66,273.28,10,0,0,0.022,0,0,0,none,0
82bcb5de-edca-4658-b078-2253296cbdf5,31.85,20,0,1,0.237,0,0,0,none,0
c5e85810-0fdf-4ae4-a1b1-289eeada7622,24.67,20,0,0,0.211,0,0,0,none,0
b4e6d6b1-9606-484e-a75d-3040370a894f,398.23,22,0,0,0.295,0,0,0,none,0
3dc781dc-17b9-4942-b697-52ec3ebf9f76,377.96,10,0,1,0.242,0,0,1,none,0
24ddcdfd-bfe4-42b4-8899-0845ab64cff7,4982.05,5,5,3,0.807,1,1,0,unusual_amount,1
858aaa60-b043-4c55-b4fe-6734307208de,354.51,8,0,0,0.163,0,0,0,none,0
2c4127fd-48bc-4efd-aa4f-0f175780057d,2639.13,2,2,4,0.892,1,1,1,money_laundering,1
68f08236-1ce8-46e4-a05e-8fbb55c0eefe,137.73,17,0,0,0.016,0,0,0,none,0
b1d16ce8-b41b-41ea-85d3-fd6d306baf46,97.29,8,0,1,0.035,0,0,0,none,0
22b6a0af-f85c-435c-9eac-f6d657ddf862,320.53,11,0,0,0.248,0,0,0,none,0
670fde45-395a-46ae-be12-799d06e5765b,318.04,14,0,1,0.134,0,1,1,none,0
9333470c-795a-4d34-b6b1-25ca412df3b4,3143.53,3,3,3,0.954,1,0,1,money_laundering,1
f8b02d80-828d-4b53-9d60-648a890f293e,388.49,11,0,1,0.026,0,0,0,none,0
d5ce463d-c494-40ed-ba9f-e2aca8538bbe,2632.71,5,4,7,0.756,1,1,1,unusual_amount,1
9e586aee-1d23-458e-ba9c-2143fdfda45a,60.72,14,0,0,0.201,0,0,0,none,0
3b5a7a10-2408-4258-a99d-784c49d4102a,248.65,7,0,1,0.289,0,0,0,none,0
8827e582-3b09-48a5-a529-71f93bc3807f,37.93,13,0,1,0.015,0,0,1,none,0
2b04d636-ed04-462e-891b-b62774229d70,325.93,10,0,0,0.281,0,0,0,none,0
f5be01a8-3637-45c1-a45d-7193b6e2d1b5,45.02,10,0,0,0.271,0,0,0,none,0
427d42bd-1c3c-4fe7-b179-51144c6539cd,14.17,18,0,1,0.063,0,0,0,none,0
55e763c6-e6ad-467a-977f-a42e517df449,132.13,8,0,1,0.276,0,0,0,none,0
bcfc1a49-c0fb-43b5-a527-58080103006e,148.2,22,0,1,0.112,0,0,0,none,0
7c685a27-ab68-45f6-a735-7b1efb2a7b38,165.87,10,0,1,0.064,0,0,0,none,0
077fefbd-67d1-47ee-8969-125f04433180,178.33,15,0,0,0.204,1,0,0,none,0
b3b57a21-bbfa-4e1a-898a-53964da8a157,303.68,22,0,0,0.246,0,0,0,none,0
5d18cb48-8e69-40be-aefd-79ace75d49d4,227.65,7,0,0,0.175,0,0,1,none,0
9345c8c6-e267-4398-992a-9ab2332f7103,95.07,14,0,0,0.154,0,0,0,none,0
803adcbf-73c7-4ce7-b916-03d22bdce3ba,1697.94,5,5,9,0.845,0,1,1,stolen_card,1
bd121397-dca3-42cd-96b9-b8d0e0e746fa,2289.4,2,1,9,0.984,1,0,0,unusual_amount,1
df3985da-c35e-409a-9464-20d9db1c7a91,22.27,17,0,1,0.165,0,0,0,none,0
df3d34d4-9d21-40c1-907c-a6ff76ea8a64,910.25,4,3,6,0.878,1,0,0,chargeback_fraud,1
ab5d19b6-193d-4fb0-ba05-455ad813b08e,241.82,8,0,0,0.131,0,0,0,none,0
8cbd120e-b522-4b41-8e2b-01a27290aff8,41.26,18,0,0,0.076,0,0,0,none,0
081ab556-d871-416e-a504-cc43b629b270,110.78,9,0,0,0.142,0,0,0,none,0
d706e0a9-1768-433b-99f4-2d2e85573dc0,156.86,7,0,0,0.224,0,0,0,none,0
aee32361-ac7f-470d-9946-b2925567489e,275.37,8,0,1,0.134,0,0,0,none,0
3ff43a4d-77a8-4522-b4fa-b7775cc2b5e3,71.19,21,0,1,0.194,0,0,0,none,0
ecf5eebb-b14d-4aed-a0b9-bf207573a9f8,162.95,12,0,1,0.054,0,0,0,none,0
6475ca1c-ebb3-4ce1-8c1d-baf249bc55de,295.88,19,0,1,0.078,0,0,0,none,0
bca34b1d-a4b0-480f-99b7-89aa005649b4,387.29,20,0,1,0.019,0,0,1,none,0
b277597a-b255-4ba8-85eb-a0140dd9715f,4885.75,2,3,8,0.809,1,1,1,chargeback_fraud,1
11fc93cc-fa1c-4be9-8058-8e8c236c82e4,24.75,15,0,0,0.272,0,0,0,none,0
5642018e-c903-4711-8aa6-10007d15d1b2,378.77,20,0,1,0.206,0,0,0,none,0
8f2e0566-3559-4110-be92-77845693568c,378.66,8,0,0,0.245,1,0,0,none,0
31e58644-c9e1-403d-9b0b-6c35f13efb7b,94.58,16,0,1,0.012,0,0,0,none,0
a9570f7a-9d98-4ba6-971c-5952f2cf1f63,4460.52,23,3,9,0.763,0,1,1,unusual_amount,1
3337b83c-930f-4fa6-ba5c-5aadc0464eaf,398.09,20,0,1,0.025,0,0,0,none,0
bbe41cc4-61d9-43aa-9782-b782a9dd7bb8,41.82,17,0,1,0.07,0,0,0,none,0
e3c29fef-2eec-4b64-8990-7a0f48a93dfc,325.04,8,0,0,0.124,0,0,0,none,0
1d3fb948-cbc8-463a-b972-c8ccf8afd30e,1486.8,1,2,2,0.913,0,1,1,money_laundering,1
291c5794-e586-47ea-afee-033eaadc1788,70.62,21,0,0,0.194,0,0,1,none,0
5eafac65-fe8a-4e09-b20d-60c51eb07ec5,271.38,21,0,1,0.048,1,0,0,none,0
9e92de1b-b81d-4f10-b897-1ee9189a1092,202.55,10,0,0,0.281,0,0,0,none,0
484c2a3f-b77b-46ee-acd3-3c9be6bcff31,3790.03,4,5,2,0.942,0,1,0,money_laundering,1
01765d07-41f3-4aab-8b94-23b3981d3f92,92.56,10,0,0,0.208,0,0,0,none,0
2fc8cfa4-910b-4847-964d-3017652009e3,175.3,20,0,0,0.189,0,0,0,none,0
c5bcda44-3955-40ae-a562-38b205d3b752,191.11,15,0,0,0.104,0,0,0,none,0
5531de1f-d6df-4dbe-8cc8-028405b496f9,394.25,13,0,1,0.262,0,0,0,none,0
655a8042-8014-4f8d-aa0b-0601c0536ff1,37.97,10,0,1,0.151,0,0,0,none,0
208baeac-1c01-4e5f-9d82-5f20bec47991,65.64,14,0,1,0.121,0,1,0,none,0
8ba2c670-2898-4a79-a405-4437f5452b28,396.06,14,0,1,0.274,0,0,1,none,0
be958e1a-5e36-4c86-a4f2-1ce65056830c,49.03,11,0,1,0.224,0,0,0,none,0
