task_id,title,category,budget_aud,description_length,num_bids,poster_account_age_days,poster_avg_rating,poster_completed_tasks,payment_method_verified,is_rush,asks_contact_outside,suspicious_keyword_count,fraud_type,is_fraud
64f2c53a-d86f-474a-949c-ff43cd264e39,Easy money click ads all day,Design,1548.44,24,0,2,1.2,0,0,0,1,2,fake_job,1
e849e3fc-e496-4e16-a5a9-ff33a5dac4db,Logo design,Tutoring,452.56,201,9,278,4.5,26,1,1,0,1,none,0
91340d3a-e723-4c3a-8e8f-a2b4a3f7a4f7,Need help moving furniture,Electrical,87.35,223,8,278,4.1,25,1,0,0,1,none,0
7a8270d3-8d76-4f7a-907f-8cb02379669f,Fix leaking tap,IT Support,349.18,286,23,51,3.7,57,0,0,0,1,none,0
e6799561-d082-42da-813f-c5384a7fddb9,Deliver package,Gardening,135.53,138,25,188,3.6,12,1,1,0,1,none,0
7c0f92ce-e74f-4e5f-876c-163fe1e233d8,Deliver package,IT Support,399.56,111,14,356,3.9,14,1,0,0,1,none,0
dc75c108-2ddb-4985-b5a6-5811dff8eb6b,Website bug fix,Delivery,313.38,285,23,394,4.2,22,1,0,0,0,none,0
9b1e3412-e3da-4c20-ab96-5f2a5f6c845c,Garden trim needed,Delivery,307.94,261,25,427,4.5,22,1,0,0,1,none,0
d278e6a6-affb-408e-a5a2-b770b41a4dd7,Garden trim needed,Electrical,417.59,285,4,402,4.1,70,1,0,0,0,none,0
9b103951-fbcb-444d-93b8-16ce252674b3,Need help moving furniture,Delivery,274.79,141,16,688,4.7,8,1,0,0,0,none,0
2213e9f9-96fa-44dc-8bce-4f41cf6ff214,Garden trim needed,Moving,354.26,277,22,545,4.6,56,1,0,0,1,none,0
14507ff5-ca80-4ca6-8239-b1b9c149d426,Math tutoring,IT Support,421.96,259,20,631,3.7,32,1,0,0,0,none,0
595d88a5-21b1-43de-ae37-13f0f82728f9,Event photography,Tutoring,339.0,112,11,74,4.4,34,1,0,0,1,none,0
66485a40-706a-45d6-9905-91ae967e969a,Easy money click ads all day,Electrical,1802.58,51,0,4,2.1,1,0,0,1,1,upfront_fee,1
15289cfc-e6a3-4cd6-bb58-3e53c6b1ebfa,EARN $500/DAY WORKING FROM HOME!!!,Moving,1729.72,68,2,5,0.9,0,0,1,1,2,fake_job,1
5f0d9595-141b-44cd-bf08-d46fedbe66d1,Math tutoring,Delivery,394.61,185,14,596,3.6,11,1,0,0,0,none,0
85d9ead8-4cf4-43ec-b91e-a59219a53797,Need help moving furniture,IT Support,369.07,116,10,509,4.9,26,0,0,0,1,none,0
170a99cf-25e7-442c-93b9-ba8aa3054ce7,Garden trim needed,Delivery,346.48,219,18,400,4.3,10,0,0,0,1,none,0
a1815514-607b-431d-a051-fd571a82eb64,Home cleaning service,Gardening,168.56,285,10,562,4.4,46,1,0,0,0,none,0
b9d16627-1601-4436-8036-d3679f7eeaef,Home cleaning service,IT Support,243.75,132,14,287,4.8,24,0,0,0,1,none,0
5ce22ea6-4bcc-4164-b89f-d838d986418f,Electrical repair,Electrical,295.0,188,16,675,3.6,32,1,0,0,0,none,0
cf70dd26-5205-4ae3-9ff0-a2c2021b9201,Home cleaning service,Plumbing,441.96,128,8,60,4.2,44,1,0,0,1,none,0
2f34ad65-fd75-40db-bf18-ea3d78e036c1,Home cleaning service,Tutoring,29.11,114,11,442,4.1,17,1,0,0,0,none,0
a21c0e58-dbb1-4610-bb3d-2311b001a548,Garden trim needed,Moving,77.89,225,16,347,4.9,21,1,1,0,0,none,0
562509b2-dcc2-40ee-8440-a4af9d812902,Urgent wire transfer agent needed,Tutoring,3922.04,38,1,2,1.4,1,0,1,1,1,unrealistic_pay,1
e70ad58c-e15a-4199-89b4-5790a2645a5c,Urgent wire transfer agent needed,Tutoring,2563.61,30,2,3,2.2,2,0,0,0,2,upfront_fee,1
4cd13212-deee-4fee-88e6-dfac8e94b6cc,Garden trim needed,Moving,88.26,150,5,661,4.1,55,1,1,1,0,none,0
07315c1c-c3e5-4b09-9bd1-1d56a43f61d9,Math tutoring,Cleaning,353.74,169,25,414,4.0,70,0,0,0,1,none,0
43ed4a7a-63c6-4998-924e-15fd17e4385b,Deliver package,Tutoring,244.87,236,17,141,3.6,18,0,0,0,0,none,0
9b60e0ab-7e9d-4a92-93fa-76a7b60e20ec,Urgent wire transfer agent needed,Gardening,509.89,42,2,5,1.8,0,0,1,0,4,fake_job,1
3fd1c114-fe13-4aa4-bf87-0e74931d70d3,Fix leaking tap,Cleaning,367.09,288,13,662,3.6,79,1,0,0,1,none,0
6c2f8021-3aa8-4fa0-a052-0ad6f022d576,Logo design,Photography,254.14,293,25,633,4.5,78,1,0,0,1,none,0
1d7d8639-6432-429d-b2b0-2331d0c5421f,Need help moving furniture,Photography,272.25,179,17,295,3.5,34,1,0,0,0,none,0
c7d26a65-fcb2-4346-b3d3-822b6696ad7c,Math tutoring,IT Support,185.79,217,25,662,3.9,72,1,1,0,0,none,0
6593b398-e353-4910-90f7-6687347a7f8e,Data entry job send bank details,IT Support,4110.42,36,3,7,1.9,2,0,1,0,3,upfront_fee,1
08dbfd98-97d8-4b76-8187-e5302bd795ad,Work from home unlimited earnings,Plumbing,3563.4,66,0,7,2.5,1,0,1,0,2,unrealistic_pay,1
23defc5a-3aab-4bce-b337-61a83e0a99cc,Need help moving furniture,Plumbing,48.8,103,6,567,4.5,79,1,0,0,1,none,0
9431999c-cf2b-4507-b3b1-40209645cca1,Electrical repair,Electrical,432.67,158,12,195,4.9,47,1,0,0,0,none,0
412b06b2-4c0d-4a37-a7ec-6376b4430950,Easy money click ads all day,Moving,3894.96,23,0,4,1.1,1,0,1,1,1,unrealistic_pay,1
4ed13439-252b-4ea7-a0c5-ed38578db732,Work from home unlimited earnings,Plumbing,4708.43,74,1,2,0.6,1,0,1,0,1,unrealistic_pay,1
2c640419-e77b-435d-8b0a-93c4b617399b,Data entry job send bank details,Electrical,3606.41,49,2,3,2.5,1,0,1,1,3,unrealistic_pay,1
00ab565a-9b51-41ff-b26d-a5dd6e90830d,Fix leaking tap,Delivery,216.1,213,17,183,4.6,54,0,0,1,1,none,0
22bebddc-2896-492e-beb2-24a6b1a58dd6,Deliver package,Photography,109.54,165,17,504,4.8,21,1,0,0,1,none,0
e8dce5d0-c492-4dcb-8245-37cd0a28bf8d,Garden trim needed,Design,200.63,239,10,301,4.9,59,1,0,0,0,none,0
bfa0821f-0e96-4242-9bab-1cafc6e5a841,Math tutoring,Plumbing,50.95,187,22,527,3.8,65,1,0,0,1,none,0
cb324e04-a668-4c76-ab74-e5c53b997179,Math tutoring,Moving,191.72,118,9,702,4.1,23,1,1,0,0,none,0
66d957c3-a818-4cd8-b4cc-4960bd9be645,Mystery shopper upfront fee required,IT Support,3510.4,33,1,7,0.6,1,0,1,1,4,unrealistic_pay,1
d8f166b3-593e-4afa-b4ce-8383595e6c76,Event photography,Gardening,99.9,260,18,730,3.6,52,1,0,0,1,none,0
ead3f015-af12-4bfb-9ed3-77e65c474f1e,Fix leaking tap,Tutoring,439.25,199,12,676,4.1,50,0,0,0,0,none,0
2b329660-329f-443a-bb1a-774050901bba,EARN $500/DAY WORKING FROM HOME!!!,Cleaning,2990.12,64,1,7,0.3,0,0,1,1,2,fake_job,1
6d8e8312-4177-472f-bf63-8fbed4d936a6,Easy money click ads all day,Moving,4965.57,41,3,7,0.4,2,0,1,1,2,unrealistic_pay,1
d36d4c37-79ca-4ebd-957f-4d35f1a18431,Math tutoring,Delivery,245.44,196,22,71,4.8,25,1,0,0,0,none,0
b70a96bc-d2ac-469b-bc24-7126ebc2aec2,Logo design,Cleaning,49.37,153,24,330,4.1,58,1,0,0,0,none,0
1c4b7979-e7ff-45fc-859e-af2be9024656,Easy money click ads all day,Tutoring,3359.76,64,1,2,1.2,0,0,0,0,3,fake_job,1
05d86233-b4d6-4bf6-a99a-ebbd2fc93dd5,Logo design,Moving,357.91,124,15,599,4.3,11,1,0,0,1,none,0
2f4dbd92-4b77-4cac-a10b-5d608db9d114,Home cleaning service,Design,496.59,186,9,410,4.5,54,1,0,0,1,none,0
3ad26a02-8072-4566-8150-663a45b5d738,Need help moving furniture,Plumbing,322.63,299,13,273,4.2,55,1,0,0,0,none,0
b3d7ded1-6685-44cc-bb47-f449712cf489,Electrical repair,Cleaning,94.19,126,12,414,3.7,56,0,0,0,0,none,0
6d4cae57-592e-4c25-83bf-2d19723c7a6f,Deliver package,Plumbing,201.94,129,19,691,3.9,42,1,1,0,1,none,0
b65e68c0-5a8b-4fcd-823a-6c85d71f8f22,Logo design,Design,434.44,109,15,673,4.6,60,1,1,0,0,none,0
b3d7dc5f-cda9-4470-861c-6ba37cf4af81,Website bug fix,IT Support,216.42,102,16,453,4.1,29,1,0,0,1,none,0
a12a3dd1-f0cd-4c78-b7cb-0bcb086ad1f6,Deliver package,Gardening,423.52,153,23,615,4.9,44,1,0,0,1,none,0
5057e1e5-88ae-4215-8d2e-d7c578fef480,Garden trim needed,IT Support,481.83,264,8,590,4.9,68,0,0,0,0,none,0
e8ad5cbc-01eb-42fd-9c09-b104fc8ac05e,Garden trim needed,Plumbing,291.5,245,4,553,3.6,21,1,0,0,0,none,0
03264d6c-6fa2-4a60-ae8d-53d3ee35c433,Easy money click ads all day,Gardening,3275.98,36,1,1,0.5,2,0,0,0,4,fake_job,1
3708bdc2-a4c5-4970-a461-2968b6d6b498,Data entry job send bank details,Photography,4204.77,43,0,7,1.4,1,0,0,0,3,fake_job,1
06b72bdc-ecc8-401c-97f6-82e3cd1cab82,Electrical repair,Gardening,138.08,282,9,612,3.8,51,0,0,0,1,none,0
f38885db-e507-4bc0-b96a-44b89814af15,Deliver package,IT Support,122.49,136,18,141,4.3,62,1,0,0,1,none,0
46c17e92-b38e-4bcc-8ce4-15d18f0b5fc3,Re-ship luxury items earn $1000/week,Electrical,3402.08,41,0,0,0.6,2,0,1,1,1,unrealistic_pay,1
b18365d4-cd4f-4c37-8f03-71c041a77355,Website bug fix,Gardening,103.19,142,10,396,3.6,24,1,0,0,1,none,0
fa9ffb09-f372-41f0-98c4-a4d4dde07070,Math tutoring,Design,97.93,295,16,291,4.7,49,1,0,0,0,none,0
3f80032d-1968-4dba-aa14-98369b6e1847,Home cleaning service,Electrical,389.15,221,19,96,4.4,49,1,0,0,1,none,0
72d1e8fa-57d4-49b2-80a0-da3e5f80e607,Mystery shopper upfront fee required,Gardening,1690.91,25,1,3,0.4,0,0,1,0,4,unrealistic_pay,1
88b67203-edab-4f37-a210-fa040de1bd32,Need help moving furniture,Gardening,55.24,194,12,148,4.4,57,1,0,1,1,none,0
e2a5587c-064e-421a-a27f-adeece0cab41,Fix leaking tap,Tutoring,281.45,120,17,40,3.8,26,1,1,0,1,none,0
1fca6f46-0e60-47a0-b0f1-0cc071344946,Fix leaking tap,Electrical,489.13,168,5,109,4.3,48,1,0,0,0,none,0
736a5bb9-0859-490e-898d-c77669f84dc1,Need help moving furniture,Electrical,242.52,115,4,499,4.3,31,1,0,0,1,none,0
7f091358-a8f0-4032-89d8-18c2bb3bc0c3,Data entry job send bank details,Design,681.48,73,2,2,0.2,0,0,1,1,3,unrealistic_pay,1
9028cf49-8648-4df0-a7fe-2669faa6a927,Mystery shopper upfront fee required,Electrical,1960.31,30,2,1,1.0,0,1,1,0,4,upfront_fee,1
90b4e64c-342b-438a-81ef-1d9b9d59adf8,Work from home unlimited earnings,Gardening,760.58,25,3,1,1.1,2,1,1,0,2,fake_job,1
9cf001e0-4616-4098-b779-2f6b4a00663f,Home cleaning service,Electrical,87.55,235,14,542,4.8,68,1,0,0,0,none,0
767bacf8-c0f7-47cc-9601-38307f781270,Fix leaking tap,Gardening,34.16,135,10,115,4.6,21,1,0,0,1,none,0
7edf88a2-d3c7-47cb-874f-d7b166c84779,Garden trim needed,Photography,420.11,191,19,136,4.7,5,1,0,0,0,none,0
9b092c60-7a24-4221-980c-1b6f17f18b40,Guaranteed income send $50 fee,IT Support,2551.67,30,1,4,0.5,0,0,1,0,2,upfront_fee,1
8c866ca5-69b9-49b0-abda-80fa553174ba,Re-ship luxury items earn $1000/week,Cleaning,1833.95,61,1,5,1.3,0,0,0,1,1,fake_job,1
09830945-9dec-4534-bca5-f528bc035afa,Work from home unlimited earnings,Tutoring,4413.29,78,3,6,0.2,2,0,1,0,1,upfront_fee,1
9be8fde7-ac9f-48c9-94b8-f73054969a4e,Home cleaning service,Photography,376.01,131,9,650,3.5,7,1,0,0,1,none,0
0ed7a779-2726-476b-87dd-ca89740aaa90,Need help moving furniture,IT Support,223.99,289,23,148,4.4,62,1,0,0,1,none,0
beb9fb01-6763-432d-bb3d-4e7bc0716da8,Deliver package,Plumbing,127.29,169,24,475,4.4,6,1,0,0,0,none,0
22c0ea03-e1cf-420e-86f4-6a3ae512273f,Data entry job send bank details,Photography,3487.34,59,2,1,2.0,0,0,1,1,1,fake_job,1
96544e4f-262a-4e89-b42d-932f07d40cd3,Re-ship luxury items earn $1000/week,Tutoring,1977.56,62,2,2,1.4,1,0,0,1,3,upfront_fee,1
9634850a-cda7-4756-a4d1-19e698ee17ba,Mystery shopper upfront fee required,Delivery,3164.44,73,1,1,1.7,1,0,1,1,1,unrealistic_pay,1
764f991a-f95e-4eb3-b89c-d54e4a94d5ee,Fix leaking tap,Delivery,326.94,180,22,539,4.5,53,1,0,0,1,none,0
754c7b31-67e6-4cce-beb9-74afdaa460c5,Easy money click ads all day,Design,1025.8,70,2,5,1.8,1,0,1,1,4,unrealistic_pay,1
574b04a8-a314-4d98-8dea-46e750a3eb02,Math tutoring,Electrical,68.63,287,25,304,4.2,26,1,0,0,1,none,0
a28da29a-b44d-4618-8344-4cf395251607,Logo design,Design,130.57,207,10,613,4.7,21,0,0,0,0,none,0
759be2b4-6f6d-4597-a3df-a637fcd7c49d,Need help moving furniture,Cleaning,179.16,220,4,177,4.9,10,1,0,0,0,none,0
683dcec8-5b42-4601-a38f-9efbf1c6fbe5,Fix leaking tap,Moving,456.41,124,4,168,4.8,65,1,0,1,1,none,0
9bb4d152-c09e-4bab-ac9f-21428c3c080e,Electrical repair,Gardening,431.67,199,3,432,4.9,37,1,0,0,1,none,0
16ce6d6c-193d-4d50-9ecb-e244242cb102,Fix leaking tap,Design,64.23,242,6,574,3.7,70,1,1,0,0,none,0
40944f1e-77c0-431f-816d-d36c0c240638,Event photography,Plumbing,91.72,226,22,536,3.6,57,1,0,0,0,none,0
ed4c3ef3-b203-4fda-865f-0e2f4b269dab,Home cleaning service,Electrical,76.85,258,16,192,4.3,65,1,0,0,0,none,0
847bdc70-5ee8-4a20-b31f-ce7909086356,Need help moving furniture,Cleaning,86.59,182,25,476,3.8,16,1,0,0,0,none,0
c83c0518-7839-4229-85bf-bacd06dd183a,EARN $500/DAY WORKING FROM HOME!!!,Tutoring,1023.21,24,3,3,1.7,0,0,1,1,1,unrealistic_pay,1
c75b2755-4ec1-4707-bbc2-6bb18f356b25,Fix leaking tap,Design,315.93,182,24,354,3.5,63,0,0,0,1,none,0
2eb81822-8d55-48a4-b0ca-3a9b03940885,Event photography,Design,229.37,222,7,352,4.9,27,1,0,0,0,none,0
58a62450-6cc9-4b0b-aa71-a050e3142d28,Event photography,Tutoring,486.81,195,17,41,4.3,12,1,0,1,1,none,0
ac9ec8ae-cfdc-4492-a428-11dfdc8d9f60,Fix leaking tap,Delivery,261.5,154,20,410,4.0,75,1,0,0,1,none,0
48e32ac0-2286-45b9-8390-ba9460417e17,Event photography,Design,446.6,180,3,318,4.4,31,1,0,0,1,none,0
2c8825ba-36de-4317-bbff-a052ff3a897d,Math tutoring,Delivery,190.25,179,5,474,4.9,43,1,0,0,1,none,0
d2ebfdf9-a88a-4e6f-a081-bf0ce125a6e0,Website bug fix,Photography,75.77,266,14,677,4.4,52,1,0,0,1,none,0
28606dfb-ea6d-4d7c-a119-49dfe41d9e3e,Logo design,Design,120.36,150,23,435,3.7,40,1,0,0,0,none,0
f3fa6cf9-1267-440c-a9c9-5f2d52e522ba,Logo design,Tutoring,95.39,297,11,578,4.5,36,1,0,0,1,none,0
84c885dd-9e98-401e-b4fa-7ccd2954ce4e,Deliver package,Cleaning,317.53,210,5,720,4.6,62,1,0,0,1,none,0
529dba7d-b224-42d7-933b-f92d64bba424,Urgent wire transfer agent needed,Photography,2948.37,70,0,6,2.2,0,0,0,1,1,unrealistic_pay,1
4f32fbe1-b4a9-4c43-8718-ddb9fe55f9bd,Electrical repair,Plumbing,397.46,247,25,444,4.6,72,0,0,0,0,none,0
f7a2447d-44d2-4216-b8d5-381a2d058aad,Logo design,Design,452.0,188,23,189,4.4,69,1,0,0,1,none,0
df968284-281d-42c9-a934-9b5b8765dd6f,Garden trim needed,Electrical,412.59,270,18,192,4.4,44,1,0,0,1,none,0
1a106684-f4ed-4a43-900e-964a41cf7bef,Urgent wire transfer agent needed,Photography,1188.57,30,1,5,2.3,0,0,0,0,1,unrealistic_pay,1
addba7a7-aabd-4f7a-9752-27f39a7e9fdc,Math tutoring,Delivery,349.67,119,9,523,4.2,5,1,0,0,0,none,0
85e5b68f-c59b-443f-bad9-6cfebdda3ef3,Electrical repair,Gardening,53.87,287,11,678,4.5,29,1,0,0,0,none,0
959ee9d3-6927-4105-ba3c-9f8ad5ba5294,Event photography,Plumbing,227.59,161,9,224,4.8,23,1,0,0,0,none,0
ee789d38-632b-4753-a071-ed1127c2b29d,Need help moving furniture,Tutoring,333.3,196,24,241,3.7,13,0,0,0,0,none,0
b36c881f-5ba8-481b-a8f3-b2619a589778,Deliver package,Photography,444.0,188,23,44,4.9,40,1,0,0,1,none,0
eb1e4050-531b-4816-b300-a95be3bb0f7f,Re-ship luxury items earn $1000/week,Cleaning,794.14,27,2,7,1.2,0,0,1,1,1,reshipping,1
fb9e240d-ec78-4200-860c-a39ee010a00b,Deliver package,Tutoring,142.9,295,10,375,4.8,24,1,1,0,1,none,0
a5e2c1cb-850b-4498-bf97-0d68ac81f678,Fix leaking tap,Plumbing,354.54,280,7,525,4.8,67,1,0,1,1,none,0
e6642902-ed07-48e3-a6e0-2bc016f61d2d,Re-ship luxury items earn $1000/week,IT Support,3421.58,27,1,0,2.4,1,0,1,1,2,reshipping,1
6dc45782-9f3f-4b0a-9923-150f56fac0de,Need help moving furniture,Cleaning,40.58,178,14,684,3.8,34,1,0,0,0,none,0
268b29d9-7074-48ba-a40b-d851b5a458f5,Logo design,Tutoring,285.72,241,13,152,4.4,9,1,0,0,1,none,0
db4f3655-2329-45d4-bd06-14c072d195be,Need help moving furniture,Cleaning,29.9,240,19,415,3.9,42,1,0,0,0,none,0
24fb231f-c47d-4302-951f-26f2ce6de802,Garden trim needed,Design,205.65,291,10,729,4.2,37,1,0,0,0,none,0
ad865a77-c449-44cd-9b75-4e0bf3182244,Logo design,Electrical,468.11,158,8,599,5.0,31,0,0,0,0,none,0
0a756be7-8367-4d6f-8890-1b5750c4049e,Mystery shopper upfront fee required,Design,4429.11,25,3,5,0.2,2,0,0,0,2,upfront_fee,1
95b58e52-aae2-4a31-b5a0-725a343a87a5,Math tutoring,Plumbing,394.86,144,18,121,4.0,73,1,0,0,1,none,0
7291124f-2e2f-4772-a3b9-3cd928350cc1,Need help moving furniture,IT Support,294.08,135,6,496,3.6,76,1,0,0,1,none,0
7c505f57-0b97-4492-94cd-f4026c8afe98,Guaranteed income send $50 fee,IT Support,2864.26,59,2,2,1.5,1,0,1,1,2,upfront_fee,1
4a6ba690-9a8c-4055-b153-3a53da84263c,Fix leaking tap,Design,446.53,299,22,394,4.5,7,0,0,0,0,none,0
20182784-d959-4661-8ddf-39ad611e90af,Logo design,Tutoring,148.8,202,23,627,4.5,31,1,0,0,1,none,0
8bf94d8d-d1b9-48d2-804e-543a124a4749,Home cleaning service,Cleaning,490.1,168,20,314,3.6,29,1,0,0,0,none,0
a2896969-28eb-4996-9027-de7b674be3eb,Website bug fix,Photography,89.19,289,18,169,3.8,24,1,0,0,0,none,0
0fddfd57-b98e-4600-9cbb-e6c7e51400b4,Fix leaking tap,Plumbing,450.76,186,21,653,4.4,10,1,0,0,1,none,0
83a18292-4197-4734-bea8-37dc9b6c143b,Event photography,Tutoring,463.21,122,16,236,4.1,49,1,0,0,1,none,0
ad4d864c-dd18-4358-847b-b597eb7cf59e,Fix leaking tap,Delivery,475.51,250,3,139,4.8,10,1,0,0,1,none,0
1cdc8bab-5345-4763-901c-e604f223e4e2,Data entry job send bank details,Design,3099.35,66,0,7,0.4,2,0,0,1,2,fake_job,1
ba082703-eff0-4754-8b66-5b089b52b95f,Website bug fix,Electrical,148.13,173,23,194,3.9,35,1,1,0,0,none,0
9d659360-f467-4f2a-8e84-0ce7b69b79c3,Fix leaking tap,Tutoring,211.35,295,5,530,3.7,71,1,1,0,1,none,0
c18bc352-1b40-414a-aa78-42ca5604cbdd,Math tutoring,Photography,78.19,194,5,137,4.3,46,1,0,0,0,none,0
10729779-1487-457f-9847-61f0a9f4214e,Logo design,Electrical,381.4,297,6,462,4.5,49,0,0,0,1,none,0
7508e3fb-20ec-40c2-8129-b402625d1577,Website bug fix,IT Support,256.78,112,21,560,4.8,79,1,0,0,1,none,0
0e4a6309-d156-4f92-a8bc-b385f10eb441,Deliver package,Electrical,122.61,243,9,421,4.1,6,1,0,0,1,none,0
9f6170c4-31cb-4a1d-92a7-8de2a3ba9e94,Fix leaking tap,Design,387.72,180,9,728,4.2,37,1,0,0,0,none,0
b6c99c8d-0708-4657-8e8a-eb17611e00c4,Home cleaning service,Plumbing,439.59,297,20,408,4.6,53,1,1,0,0,none,0
ac7fb4c1-4ac5-4012-abe5-8b7e2a4e5170,Garden trim needed,Delivery,190.26,226,3,666,4.8,58,0,0,0,1,none,0
9563143e-0ea4-4b70-a974-6823046f5dbf,Fix leaking tap,Photography,105.06,274,13,448,3.5,34,1,0,0,1,none,0
bb37aaf1-5062-4890-a5b1-ba32be2cd4e9,EARN $500/DAY WORKING FROM HOME!!!,Tutoring,4433.53,55,0,1,0.7,0,0,0,1,4,fake_job,1
02a9ef38-c69b-431b-9234-eed874844214,Home cleaning service,Delivery,119.28,230,8,58,4.4,10,0,0,0,0,none,0
fcad3a66-711d-439d-b513-366af47c0f60,Website bug fix,Design,499.18,203,12,295,3.6,76,0,0,0,1,none,0
aed3dd99-7275-49f6-9cdc-6b708cba3968,Home cleaning service,Design,471.04,163,5,372,3.8,77,1,1,0,1,none,0
d3dce702-5927-48bc-90ef-46278dd09f27,Website bug fix,Plumbing,41.0,103,7,379,4.8,37,0,0,0,0,none,0
e3930920-bb24-40e6-889a-1ae2105a3933,Deliver package,Electrical,189.94,299,17,624,4.7,55,1,0,0,1,none,0
e7da01fb-470f-44ef-90f4-972f2901a71e,Event photography,Electrical,262.13,277,24,703,4.1,74,1,1,0,1,none,0
b747e5b7-260b-4aee-a8c2-5eebe7073374,Need help moving furniture,Electrical,133.52,201,15,274,4.2,6,1,1,0,0,none,0
026c1915-db02-4d57-b6a9-9e444b3f0358,Need help moving furniture,Photography,21.85,300,22,498,4.0,68,1,0,0,1,none,0
43ec3ca6-a27b-4372-a6c7-6029d5026eec,Website bug fix,Design,499.04,292,25,586,4.9,6,1,0,0,1,none,0
f6da22ed-0ad6-4c0f-9703-09015421252c,Fix leaking tap,Delivery,259.38,113,22,583,4.0,33,1,0,0,1,none,0
76ce2199-92d6-473d-a133-94603ac27f73,Garden trim needed,Gardening,238.69,233,11,312,3.8,11,1,0,0,1,none,0
a5d26890-0421-4e16-a384-593be93c62f8,Website bug fix,Cleaning,40.6,171,21,473,4.8,53,0,1,0,0,none,0
609343e5-6de5-4f70-900c-b4026558ead1,Electrical repair,Cleaning,40.93,246,20,259,4.6,25,1,0,0,0,none,0
f860f38d-5f1d-4b78-b026-c80060c06d90,Event photography,Photography,495.05,263,10,693,3.6,64,1,0,0,1,none,0
b3d37ab5-a741-46cd-8c57-8eaa374fd45a,Guaranteed income send $50 fee,Electrical,1155.06,53,3,2,0.4,0,0,1,0,4,upfront_fee,1
44298784-d2af-4613-8d86-32ba35a5bee1,Guaranteed income send $50 fee,Delivery,4276.29,61,2,2,0.3,1,0,1,0,4,reshipping,1
44496fb3-9552-4eb2-a11b-c45e5706d4a4,Event photography,Design,81.83,198,16,437,3.6,63,0,0,0,0,none,0
11f7a6fe-e648-4859-bbbe-dbc9d02f1c2b,Math tutoring,Gardening,26.99,214,14,43,3.6,32,1,0,0,1,none,0
26cce198-b52e-4ad5-9cbc-7492f8bd2844,Home cleaning service,Plumbing,206.76,247,8,443,4.9,33,0,0,0,1,none,0
b1c2cc31-0519-47ad-8ad2-9c3309ed364c,Home cleaning service,Cleaning,475.84,249,15,189,4.3,31,0,0,0,1,none,0
64b9133d-d862-4b1d-8992-a8e63f309958,Re-ship luxury items earn $1000/week,Moving,1427.72,60,2,7,1.0,0,0,1,1,4,fake_job,1
21b4ffc2-368a-4240-9576-37ccbf17f2f4,Re-ship luxury items earn $1000/week,Moving,3071.34,56,1,1,1.8,0,0,0,1,2,reshipping,1
30f60069-5e13-49e7-b49b-c21d3f37318b,Mystery shopper upfront fee required,Gardening,4392.28,47,0,3,1.3,2,0,0,1,1,upfront_fee,1
e7c2f8f6-38b8-4b3f-af37-2f02f9abbc0a,Data entry job send bank details,Tutoring,1013.39,24,3,7,0.2,2,0,1,0,3,fake_job,1
41f23e33-e3ae-4b39-a17c-005b2b87bd95,Website bug fix,Electrical,165.37,153,20,683,3.6,29,1,1,0,0,none,0
9577533b-0c93-4e06-acf4-9dac970c161d,Website bug fix,IT Support,493.73,250,15,90,3.7,48,1,0,0,0,none,0
a14e9d78-11b7-4ac8-b648-d7376f0890b9,Garden trim needed,Cleaning,432.16,114,12,710,4.9,22,1,0,0,1,none,0
b0830d89-6202-4ebc-9dd8-ac854b67df11,Website bug fix,Gardening,147.34,138,18,221,4.6,41,1,0,0,0,none,0
3bc29dcd-70f7-49b0-8ec1-70b77ea49a43,Easy money click ads all day,Design,4767.66,73,3,4,0.4,0,1,1,1,4,fake_job,1
cd021c54-ab31-48e9-adda-53b5f69c40af,Logo design,Electrical,164.08,159,19,140,4.1,39,0,0,1,0,none,0
a8f18f56-77dd-42a1-afcd-2eae3f2b93aa,Logo design,IT Support,370.05,252,6,455,4.9,32,1,0,0,0,none,0
bdebc763-381a-4d53-bda0-fec06889b725,Deliver package,Photography,494.8,278,12,443,4.6,36,1,0,0,1,none,0
55e3bf9b-f170-47e3-9e98-c23161ce306d,Data entry job send bank details,Design,1381.65,27,3,3,1.1,0,0,1,1,1,reshipping,1
3c9c5884-2109-4aa3-8541-c5c9bbbcfac5,Website bug fix,Cleaning,24.39,272,16,194,4.8,20,1,0,0,1,none,0
cd344421-b4c4-4305-87cb-7ce1c1ea73b5,Website bug fix,Moving,68.18,263,6,336,3.9,11,1,0,0,1,none,0
d21b0e36-55ad-4728-aae1-4d06b08ea506,Urgent wire transfer agent needed,Tutoring,741.55,60,0,7,2.2,2,0,1,1,4,fake_job,1
5fd10650-c290-4d31-a684-4b683519df24,EARN $500/DAY WORKING FROM HOME!!!,Delivery,2177.66,48,3,1,1.2,2,0,1,1,3,fake_job,1
fe6d5d99-3478-49f2-87ed-98385c69eb1e,Work from home unlimited earnings,Tutoring,3335.98,47,2,0,1.0,0,0,1,0,1,fake_job,1
e5e0be00-494e-40ab-93f8-492878b128fb,Need help moving furniture,Cleaning,117.27,115,25,236,3.7,62,1,0,0,0,none,0
7ba3e943-5df6-40df-87e5-97770b930c31,Work from home unlimited earnings,Plumbing,810.31,61,2,0,2.1,1,0,0,0,4,upfront_fee,1
0ff9562b-d850-4657-a6a6-3950bd004aee,Electrical repair,Tutoring,262.89,144,20,99,4.0,27,1,0,1,1,none,0
