user_id,account_age_days,tasks_posted,tasks_completed,completion_rate,avg_rating,profile_completeness_pct,email_verified,phone_verified,id_verified,logins_last_7_days,distinct_device_count,ip_change_frequency,times_reported,fraud_type,is_fraud
04b8beb5-1dcb-49a4-847b-8de99f6365b1,732,97,34,0.351,3.9,99,1,0,0,13,2,0.136,0,none,0
06b5d407-0ac7-4757-8fd4-14327aa6a4f8,958,91,90,0.989,5.0,73,1,1,0,15,1,0.008,0,none,0
b0d6e4de-cd2a-49b4-a8d9-3c803fd869f9,138,3,3,1.0,4.4,71,1,1,0,26,1,0.122,1,none,0
11e34034-0e2e-46b1-bd4c-16ec98b6cf7c,104,75,21,0.28,4.7,84,1,1,1,14,2,0.035,1,none,0
62042273-ca48-4588-8339-d0ecf65b93f5,704,89,17,0.191,4.1,82,1,1,0,24,2,0.121,1,none,0
38eb19a4-e268-48d1-9b6c-394bf3e87c1a,408,71,40,0.563,3.7,95,1,1,0,11,1,0.029,1,none,0
b50aca75-d999-4c11-a579-9dbb3798c2d8,583,20,9,0.45,3.6,87,1,1,1,17,2,0.064,1,none,0
f2c5d945-7a57-43ee-bf9c-64b9f9229c63,558,36,2,0.056,3.7,89,1,1,1,22,2,0.055,0,none,0
9d0e287a-c920-4e3d-b6e6-71f8d6557489,909,9,4,0.444,3.8,82,1,1,1,14,1,0.038,0,none,0
3e26d621-5665-4c8f-999d-576324a8be21,464,44,41,0.932,4.6,95,1,1,1,16,1,0.028,0,none,0
23a03af9-aaf2-40c9-9c2a-110cda9579cb,515,83,33,0.398,3.8,65,0,1,1,19,1,0.141,0,none,0
9d0b254c-f8ea-4e93-a710-5c36319ac88b,336,93,83,0.892,4.4,72,1,1,0,30,1,0.071,1,none,0
ac5d29ff-88f7-459e-8418-2eb7a86785f3,949,33,2,0.061,4.8,68,1,1,1,29,2,0.128,0,none,0
b340dfcb-425c-46c3-8a31-826aa86e2e77,447,30,14,0.467,4.7,65,0,0,1,7,1,0.075,0,none,0
cddb6d0d-a85c-4452-bd9f-7896249a4068,141,97,1,0.01,3.6,87,1,1,0,6,2,0.11,1,none,0
f83e1e43-c9dc-4a59-853d-8f4577fbf347,202,2,2,1.0,4.8,100,1,1,1,17,2,0.048,1,none,0
52bb2101-9a9a-4348-9cb9-ab69e5210644,532,36,19,0.528,3.8,83,1,1,0,13,2,0.041,1,none,0
bccf627f-c9c3-4182-832a-3c76887a0c57,10,1,2,2.0,1.5,30,1,1,0,2,6,0.78,2,fake_profile,1
35b0f7ef-c6b8-40fc-8a9b-f72ccfbac4ed,869,86,10,0.116,4.2,66,1,0,0,25,1,0.11,0,none,0
7098b143-a861-48fa-9096-e510fe01491b,968,23,2,0.087,4.2,79,1,1,1,27,2,0.016,0,none,0
08819122-fd0b-4e85-850b-dbe6211efd01,845,13,6,0.462,4.1,73,1,1,1,6,1,0.061,1,none,0
5b7de53b-c6a2-4023-ba7f-284d4e0ed3c1,650,63,24,0.381,3.8,93,1,0,1,4,2,0.049,0,none,0
927eac0c-4dbc-4254-84e7-fced5fb148c8,1,3,0,0.0,0.7,28,1,0,0,0,7,0.746,7,stolen_identity,1
8af3c53f-a8ab-4ab8-beea-8d043b8e923c,75,15,2,0.133,3.9,65,1,1,1,28,2,0.038,0,none,0
2f37e633-29cf-4bd7-9f61-3d4b1a38fc2b,5,1,0,0.0,0.2,23,0,0,0,2,10,0.535,2,stolen_identity,1
8757f221-d9c9-4f29-95df-8e314d2b4024,332,25,3,0.12,4.8,79,1,1,0,27,2,0.125,0,none,0
cb637cc3-34fd-4ceb-acee-7535a182fbbd,917,56,47,0.839,3.6,86,1,1,0,16,1,0.089,1,none,0
c2564417-3b60-4b0d-8727-882741b6085f,576,24,8,0.333,4.6,83,1,1,1,26,2,0.102,1,none,0
8e4e7a59-cc56-470e-99d6-dbf818918063,234,96,46,0.479,4.6,83,1,1,0,6,2,0.06,0,none,0
599b7aaa-3b6b-41b5-94d2-c89933dcf162,847,85,36,0.424,4.4,89,1,1,1,3,2,0.121,0,none,0
7570e4f1-c98b-4b07-ace8-9e260491299b,7,0,0,0.0,0.9,25,0,0,0,1,5,0.946,10,fake_profile,1
d8623295-f900-4a45-bda4-baac1a0ace4f,374,90,43,0.478,4.2,70,1,0,0,6,1,0.016,0,none,0
85283496-7f14-4a84-8775-57a0e4e9161b,916,85,58,0.682,5.0,83,1,0,1,24,1,0.118,0,none,0
a490367d-5a75-452e-a83b-ea06dce6f3db,6,2,0,0.0,1.1,12,0,0,0,2,6,0.664,5,bot_account,1
66380d3d-2cf3-4086-9f9a-c9fba2df2fc0,731,39,22,0.564,4.4,72,1,1,1,9,1,0.085,1,none,0
4040de5c-fccb-4958-a818-a537e1bd9ea7,575,83,6,0.072,4.7,70,1,1,0,4,2,0.085,0,none,0
11ced811-32ab-43ef-98c7-86224087a6b3,99,3,2,0.667,4.5,93,1,0,1,4,2,0.052,1,none,0
3f24899d-fec8-41d8-aaec-ad6a0b20265c,9,3,2,0.667,1.7,40,0,0,0,2,6,0.933,3,stolen_identity,1
9efdb862-6679-4334-ad97-50b32079294d,509,60,15,0.25,4.6,94,1,0,0,23,2,0.097,0,none,0
0b604ec2-3967-49bd-b349-502d518e383a,9,0,2,2.0,0.1,39,1,0,0,1,7,0.67,4,stolen_identity,1
fa42f649-83c8-4455-92fd-013e18a3a884,465,61,33,0.541,3.8,83,1,1,1,14,2,0.147,0,none,0
f9cbb0bb-ce4a-4a94-bf0c-a9c76c9358df,561,39,29,0.744,3.9,67,1,0,1,6,1,0.076,0,none,0
60f5b66f-2bcd-4f75-9f3f-2fb8c2ba3b8c,3,1,2,2.0,0.2,39,0,0,0,1,4,0.713,6,stolen_identity,1
3c7730e7-85ea-4189-b2d1-6526be191e5f,731,45,7,0.156,3.6,91,1,0,1,27,2,0.024,1,none,0
2fba26f5-8995-4352-a841-0c1146a7577b,263,25,1,0.04,4.8,96,1,1,1,4,1,0.062,0,none,0
ab6cbb16-9176-49e9-80f4-18a977b3eb07,825,38,20,0.526,4.2,83,0,1,0,25,2,0.118,1,none,0
8701f759-0e94-4833-8bca-ceca64105902,10,2,0,0.0,1.6,17,1,0,0,0,8,0.741,5,stolen_identity,1
1566c88e-b3bf-43b4-83cd-d177c0fa511d,599,56,31,0.554,4.5,93,1,1,0,16,1,0.096,1,none,0
f8a3dd03-65a8-4f81-add6-8dad468b3a3e,475,63,16,0.254,5.0,84,1,1,1,22,2,0.087,0,none,0
49bac24a-f4f2-4b4f-8a4b-31859548ea98,75,69,25,0.362,3.8,72,1,1,1,29,1,0.041,1,none,0
ce28d87f-5306-44bf-b46b-6e359bd35bd8,3,2,2,1.0,1.4,20,0,0,0,0,8,0.635,9,fake_profile,1
17ddbeec-6d31-4a0d-bd91-ba842e9cd54b,9,0,2,2.0,0.7,36,0,0,0,0,6,0.982,2,fake_profile,1
3c523131-a34e-448c-bc22-0366594f5be0,768,4,3,0.75,4.6,87,1,1,1,30,2,0.111,0,none,0
130b51ff-66fc-41f0-8a5c-c7bc50745a69,4,0,2,2.0,0.6,26,0,1,0,1,5,0.929,3,stolen_identity,1
e68f1521-29c7-426c-b21c-9666b7ea0735,311,21,11,0.524,3.8,84,1,1,1,22,1,0.094,1,none,0
fd4d75b1-0e44-43f7-a736-59ee63d68a67,625,75,50,0.667,4.6,78,1,1,0,30,1,0.121,0,none,0
1aeb17f0-5f2b-40f8-859e-e464f00d8dbc,216,81,43,0.531,4.8,81,1,1,0,20,1,0.008,1,none,0
d4ac6937-741e-4233-bab2-f61403329877,590,40,40,1.0,4.9,88,1,1,1,29,1,0.002,1,none,0
2e2eb841-dda2-40fb-b636-2a3cc539cb4d,5,2,0,0.0,1.3,31,0,0,0,1,10,0.939,3,fake_profile,1
7c173840-a49a-4813-adcc-f269245419c7,42,11,3,0.273,4.7,85,1,0,1,4,1,0.086,1,none,0
b0c3bbed-048a-4015-8d4b-481b746c1eb5,305,57,54,0.947,4.8,74,1,1,0,4,2,0.099,0,none,0
1432db56-0ac7-46c1-bd38-1487c06f3cfe,7,2,1,0.5,2.1,31,0,1,0,1,5,0.839,8,bot_account,1
f2258b39-4c67-43cc-b0a9-12f595e0426f,9,1,0,0.0,2.2,29,1,0,0,1,4,0.623,6,bot_account,1
923e0a11-f6e9-4457-976f-a1c0257afcb4,4,2,1,0.5,1.4,26,0,0,0,2,6,0.781,3,bot_account,1
a2e27051-ad7b-44cf-9d85-8876dd9950e5,479,7,6,0.857,4.0,87,1,0,1,23,1,0.057,1,none,0
1b97c784-f41f-4556-a7dc-4f3e56f0a4ad,3,3,1,0.333,1.6,31,0,0,0,2,6,0.912,6,bot_account,1
9b12ebaa-cd60-45c3-9c83-d9870e5132d6,604,1,1,1.0,4.7,81,1,0,0,4,2,0.141,1,none,0
e12f5a52-ab67-4dae-aa17-c2f7bc8b06cc,272,24,17,0.708,3.7,86,1,0,0,12,1,0.066,1,none,0
db85ecb2-f540-433e-9253-a211d4d32e4b,54,54,37,0.685,4.1,67,1,1,1,13,1,0.071,0,none,0
0fb5d3d3-4125-4817-ba16-dab38803c536,788,68,48,0.706,4.7,67,1,1,0,27,2,0.106,1,none,0
ed039fcf-1873-4b37-8ff9-c609038a775c,75,52,47,0.904,3.7,92,1,1,0,17,2,0.079,1,none,0
879fd7ea-8af1-4ad4-b63a-a3a5bcb7a88b,42,5,3,0.6,4.5,78,1,1,0,4,1,0.034,1,none,0
a1672e3e-b26a-4b60-b671-c4cec3b3c9b1,180,26,15,0.577,3.9,82,1,1,0,8,1,0.057,1,none,0
59e078ce-5cc4-41ea-914f-563836683531,383,96,31,0.323,4.2,82,1,1,1,6,1,0.004,0,none,0
42e67b93-81a7-4e21-af51-39941f43919c,113,46,5,0.109,4.5,84,1,0,0,9,2,0.093,0,none,0
8d70b037-b3a5-4c1d-b3e6-4759dab63dc5,475,80,75,0.938,3.8,70,0,1,0,9,2,0.059,0,none,0
266cc173-9a22-4b3b-a328-9c296a191bd7,1,2,2,1.0,0.2,20,0,0,0,0,8,0.948,4,bot_account,1
fef5b006-96a4-4662-bc1e-ee9c083a3362,287,99,6,0.061,3.7,79,1,0,1,25,2,0.072,0,none,0
20ff38d6-b1e8-4f71-81f2-7880a9b6a06a,4,3,1,0.333,0.3,38,0,0,0,1,4,0.751,2,bot_account,1
2dfb6767-2cbc-4fd3-996f-1508c213214d,745,61,60,0.984,4.6,95,1,1,0,16,1,0.129,0,none,0
53194022-464e-4962-9e7d-aa283e55858a,248,75,49,0.653,4.9,76,1,1,1,8,2,0.145,1,none,0
b9f8edc5-7b38-4565-93ad-78665f89dbe0,52,52,12,0.231,4.1,92,1,1,1,16,1,0.089,1,none,0
cbb4ca8b-c5b5-4a7d-a6cd-9fa1128d8061,713,7,1,0.143,3.9,65,1,0,0,29,1,0.122,1,none,0
02be0ffd-3e3f-494a-8a60-b6b97928dbbf,735,87,24,0.276,4.1,71,1,1,1,22,2,0.139,0,none,0
3129a3db-239d-4f72-95e8-d74a30658fe1,5,0,1,1.0,0.5,40,0,0,0,2,10,0.706,7,stolen_identity,1
c2a2b5ab-b24b-4d80-a1fa-6f2d69cea3e0,148,36,22,0.611,4.4,89,1,1,1,26,1,0.057,1,none,0
7cee473f-ec0e-4dcb-92d5-9a8af1bcaf1b,215,89,61,0.685,4.7,68,1,1,1,28,1,0.063,0,none,0
e2325047-1c99-45c9-8d82-855ec37b91b9,939,29,17,0.586,3.7,89,1,1,1,23,2,0.082,0,none,0
756e2df0-23f5-415e-85f6-99ce6db7206a,970,9,1,0.111,4.4,82,1,1,1,12,1,0.1,1,none,0
55faab30-05e8-48c7-a19e-854dc8515978,504,81,79,0.975,4.4,92,1,1,1,6,1,0.083,1,none,0
e5848a71-0f79-42ea-aa94-68d7e28f27d6,368,85,58,0.682,4.1,96,1,0,0,19,1,0.046,1,none,0
37399eb2-452f-408a-b28d-7fe16ee3a1db,257,55,54,0.982,4.9,89,1,1,1,13,1,0.017,0,none,0
541bb158-3ffb-4d75-9625-9c0eeef8b824,342,48,42,0.875,3.6,97,1,1,1,8,1,0.045,1,none,0
c0c53f13-b147-48f9-b828-90e35acb3fb2,698,51,5,0.098,5.0,72,1,1,1,21,2,0.149,0,none,0
0fd22789-e8f1-4c78-8650-48008970c50b,95,97,53,0.546,3.6,87,1,1,1,26,1,0.051,0,none,0
0ba8d766-b0b3-4378-af82-dc8fc4c64e0e,697,42,36,0.857,3.6,76,1,1,1,26,2,0.002,0,none,0
b2f0e992-0f4a-48b4-989a-d0ca8b2c98a3,45,34,22,0.647,4.8,66,1,1,1,24,2,0.008,1,none,0
ff462231-8395-419d-bc85-304c74b238d7,178,94,23,0.245,4.9,86,1,1,1,26,2,0.075,0,none,0
564a014f-ad0f-4b60-ae21-8de76131ede3,197,53,45,0.849,3.8,74,0,0,1,15,1,0.103,0,none,0
88232ab8-8f7c-4fe9-bd9d-09db65f13acc,105,95,73,0.768,4.1,87,1,1,1,17,1,0.117,1,none,0
e1f5bd52-7df8-41a1-ac3e-c96ac4c0a62a,862,20,5,0.25,4.8,72,1,1,1,13,1,0.146,0,none,0
286433ce-3b55-4897-970c-16d8e2ed4c26,382,2,2,1.0,4.1,94,1,1,1,16,1,0.038,1,none,0
4118a93f-5375-421d-8ecd-9da216506b75,3,3,0,0.0,1.5,30,1,0,0,1,10,0.713,8,bot_account,1
b7a5e5da-5dde-437f-a094-4ae92cfd8061,876,31,25,0.806,4.4,99,1,1,1,4,2,0.127,1,none,0
5564bd44-f51f-4658-9d2e-f9c1ce859bd4,650,79,10,0.127,4.4,99,1,1,0,29,1,0.106,1,none,0
341a8a8f-debc-4277-a9fb-055f97969f3c,54,59,20,0.339,4.1,90,1,1,0,26,2,0.019,0,none,0
7d63ad1e-f4e5-468a-90b7-904497c42aa4,312,11,7,0.636,4.1,96,1,1,1,23,2,0.052,0,none,0
fcc7c44e-0dcd-48ae-b254-184d429953a0,8,3,1,0.333,1.6,34,0,0,0,1,9,0.74,3,bot_account,1
aeb33329-69ad-45d9-8e6b-b3558092cfac,0,1,0,0.0,2.1,39,0,0,0,0,7,0.636,7,stolen_identity,1
661a43c7-4bf4-4b90-ad93-0f7dcc3669d0,579,77,61,0.792,3.5,95,1,1,0,16,2,0.095,0,none,0
f9c176a9-27bf-4b68-ac58-92493feb1eb2,272,76,6,0.079,4.2,95,1,1,1,8,2,0.104,0,none,0
82666e04-672e-4c24-83ab-d8412baec079,434,21,6,0.286,3.7,73,1,1,0,25,2,0.122,1,none,0
e7e9dce9-8dc4-4e54-9314-32c55558870d,905,6,2,0.333,4.9,75,1,0,0,20,2,0.112,1,none,0
c9f7599c-c8d5-4f1a-b666-515e33cccf45,174,41,12,0.293,3.5,84,1,0,0,23,2,0.028,0,none,0
c910c2cc-f1ec-49e9-99af-2b681ea015d1,930,93,57,0.613,4.5,83,0,0,0,26,1,0.13,0,none,0
af024c95-e5c9-4cc4-9200-4d562692d2c3,2,1,0,0.0,0.5,20,0,0,0,1,6,0.568,3,fake_profile,1
a4b0bab8-98b5-43b4-b164-116d9f748e96,529,16,13,0.812,4.4,98,1,1,1,10,1,0.122,1,none,0
90bb1e45-2250-4d2d-94c8-f72a46b4e044,88,18,3,0.167,5.0,67,1,1,1,30,2,0.056,0,none,0
64f71dea-9a91-44f8-acc8-30efc8173798,334,8,5,0.625,3.9,87,1,0,0,24,1,0.006,1,none,0
e99ebcaf-487f-4585-b3ae-e24b50c44fcb,2,2,1,0.5,0.6,12,0,0,0,2,10,0.806,1,fake_profile,1
b170d679-9340-43a9-97da-362479e62e46,2,3,0,0.0,2.4,26,0,0,0,1,4,0.864,9,fake_profile,1
5a03a09f-cba6-4580-a9c5-5cac4c84c63c,169,64,58,0.906,3.8,96,1,1,1,21,1,0.049,0,none,0
f5ee6c39-032a-46af-a4fc-3ee8d4be692c,273,33,26,0.788,4.7,92,1,1,0,16,1,0.06,1,none,0
0e03f916-d2c6-4498-b111-0e878f297427,226,42,23,0.548,3.8,72,1,1,0,4,2,0.005,0,none,0
99d1d882-040e-4566-a93f-52ecab5b7482,393,73,30,0.411,3.9,100,1,1,0,9,1,0.07,0,none,0
7442cc6e-5ae5-4f80-bcca-2626b5813e1c,9,3,0,0.0,0.6,10,0,0,0,1,7,0.629,7,fake_profile,1
603486b6-0c9e-4a83-a996-fb35c4edd1aa,658,37,4,0.108,4.1,99,1,1,1,16,2,0.014,1,none,0
ae5a374e-e47f-4acc-bca0-4d643825a2ea,493,8,8,1.0,3.7,85,1,1,0,13,2,0.087,0,none,0
93a67cf2-5f39-49f9-b4eb-0e7df235758a,114,47,14,0.298,4.9,80,1,1,0,30,2,0.108,1,none,0
76b2bf47-d7ec-4740-904d-a5c54c90499b,208,94,58,0.617,3.9,81,1,1,1,20,1,0.063,1,none,0
1e1abb6e-5976-4501-bfd9-9f51ac7016d8,283,11,3,0.273,4.8,86,1,1,0,27,2,0.112,0,none,0
2e324741-999b-4ada-a858-443672534803,117,19,15,0.789,3.6,84,1,1,0,16,2,0.147,0,none,0
4e9cc269-7830-4c2d-8d61-d6f1c505ecd3,961,44,21,0.477,4.7,89,1,1,1,23,2,0.115,0,none,0
f5aa47b0-cf1e-4de5-81c2-85895cff817a,928,70,31,0.443,3.7,98,1,1,1,18,2,0.011,1,none,0
2b558996-57cb-4877-83c6-95c769754a7e,332,61,16,0.262,3.6,95,1,1,1,16,2,0.055,1,none,0
926e686f-e64a-4bc6-8f3a-044bc9ecaa66,4,2,2,1.0,0.1,30,0,0,1,0,7,0.818,10,bot_account,1
eda0d10a-4316-4f14-a8ab-db8c22f7f752,0,1,0,0.0,2.2,37,0,1,0,0,6,0.852,2,bot_account,1
898b415c-b52f-416a-9ea1-57182bf3f75e,590,38,34,0.895,3.6,82,1,1,0,20,1,0.039,1,none,0
f212bb67-b09d-4564-a427-1c5580cff98e,295,9,5,0.556,4.1,78,1,1,1,13,1,0.013,0,none,0
8c2944fa-77c5-48f2-a6a6-a601cafb8c82,698,92,72,0.783,4.3,88,1,0,1,19,1,0.095,0,none,0
9e8b4e91-bb54-4f62-892e-8aafe761f54f,789,7,6,0.857,4.3,82,1,1,0,3,1,0.1,0,none,0
32e5a2e7-bd6a-4267-8736-cdd8df0c6769,543,45,8,0.178,3.5,65,1,1,1,7,2,0.144,1,none,0
6b52202d-2f42-4cea-8d94-8aa0acd987ca,949,48,38,0.792,3.6,90,1,0,0,10,2,0.019,1,none,0
87494cd7-cff8-4534-b7ef-658a0f2876d1,999,21,5,0.238,4.1,96,1,1,1,26,2,0.06,0,none,0
8d816f61-d78e-4853-8c95-e535a7c37617,200,10,3,0.3,3.6,81,1,1,0,28,2,0.053,0,none,0
bcf108c3-182c-4193-a314-0ac5784682a7,0,0,2,2.0,0.1,18,0,1,0,1,9,0.53,3,stolen_identity,1
ae8e3c81-8af4-4655-b6bd-4a7df9cfaf1a,441,50,48,0.96,4.2,74,1,1,1,29,1,0.016,1,none,0
411d1698-36ca-4f99-b36f-14df78dc21e5,771,22,20,0.909,3.7,89,1,1,1,12,2,0.046,0,none,0
ff5a4fd8-3d8f-4e20-ab49-59f1f37081d5,956,71,43,0.606,3.8,67,1,1,0,19,2,0.08,1,none,0
037897d6-eb64-4701-b1c1-62a1ae0aba71,668,66,6,0.091,4.1,69,1,1,0,19,2,0.043,1,none,0
9a01ea49-ee02-4d4f-a572-492677b42849,623,26,23,0.885,3.5,98,1,1,1,21,1,0.024,1,none,0
b540cecd-56da-4776-bb50-aaf475aa8efb,495,18,14,0.778,4.8,98,1,0,0,16,2,0.009,0,none,0
a43e8ae4-c76a-4a93-bc6d-cd0c7d2ea5a3,614,99,83,0.838,3.7,87,1,1,0,5,1,0.07,1,none,0
6ef5db5e-68a2-430e-89e5-c5cba4401573,831,60,28,0.467,4.5,66,1,0,0,28,2,0.091,1,none,0
98524896-46c9-4bcf-8c69-9461b073ffe0,930,11,6,0.545,3.9,97,1,1,1,25,1,0.082,1,none,0
9281ae35-3892-4ded-b28f-b63e2fdc255d,1,3,0,0.0,1.3,34,0,0,0,2,4,0.619,8,fake_profile,1
a3560762-8ef2-4310-8246-22798f7c3c64,7,2,1,0.5,1.3,35,0,0,0,1,8,0.607,10,stolen_identity,1
42958405-e6be-42ec-a54d-339e7e7a85bc,710,39,33,0.846,4.4,83,1,1,1,24,2,0.145,0,none,0
f97d7cc0-76d8-458f-8781-15f8c501078e,929,11,5,0.455,4.3,71,1,1,1,30,2,0.055,0,none,0
4813e2fc-6804-4cdc-be46-a65d39e8d3c6,547,35,1,0.029,4.4,75,1,1,1,25,1,0.021,0,none,0
18e8d8f0-adf6-4606-a98d-029b44d7aae0,993,88,25,0.284,4.6,84,1,1,0,29,1,0.134,0,none,0
bce4a495-649c-4382-b814-019a5de9b564,715,15,14,0.933,3.6,95,1,1,1,27,2,0.046,0,none,0
6bcc11e6-3f57-47dd-8201-a034654c8e71,300,48,10,0.208,3.5,88,1,1,1,27,2,0.089,1,none,0
26dbd4b6-4a99-4a18-89cf-6684d868567a,607,82,40,0.488,4.7,75,1,1,0,20,1,0.077,0,none,0
a6913c7b-7ee4-40a1-a149-bb2863866feb,679,32,22,0.688,4.7,90,1,1,1,28,2,0.144,0,none,0
fd33a7cb-6ef1-40bb-baf3-78123d43aff5,717,50,29,0.58,5.0,69,1,1,1,22,2,0.107,1,none,0
e1191be2-36db-4994-a920-8993c6baf96a,1,0,0,0.0,2.0,28,1,0,0,2,5,0.617,8,stolen_identity,1
c42f4b3e-02cb-4a77-8800-eb898ab71cb9,397,29,9,0.31,3.8,99,1,1,0,7,2,0.09,0,none,0
d7b87358-2f90-4cf8-a22c-b29358063443,8,1,2,2.0,1.5,15,0,0,0,1,9,0.668,2,bot_account,1
2345e397-c273-4724-8e1c-ac838653435b,239,13,3,0.231,3.8,85,1,1,1,15,1,0.015,1,none,0
d2121b77-0377-4ef1-ab7b-94d4ead8accf,123,30,15,0.5,4.1,89,1,0,0,9,2,0.137,1,none,0
270c81d1-c4a3-4e89-a08b-8ba1a5df9b8f,4,1,1,1.0,1.1,36,0,0,0,0,6,0.885,2,bot_account,1
d1135cb5-4fc5-4a29-a6d1-055a5adc4d29,835,13,9,0.692,4.8,84,1,1,1,22,2,0.05,0,none,0
4c2e7b29-0f02-44a9-ade9-5e2ff1f41f23,10,0,0,0.0,0.3,21,0,0,0,2,7,0.593,3,fake_profile,1
04efb908-697b-4097-ab04-18d5fe4ca67f,961,99,43,0.434,4.1,82,1,1,1,11,1,0.059,1,none,0
d9e055fc-ab01-4cb3-9bf6-ca4ec150f2a4,674,45,37,0.822,3.8,73,1,0,1,15,2,0.123,1,none,0
ac61b257-9855-40ca-864e-90807dd6537b,215,97,33,0.34,4.2,97,1,0,0,13,2,0.11,1,none,0
f815d6d7-e887-4378-8618-8196d818f81f,880,67,25,0.373,4.7,79,1,0,1,14,2,0.074,1,none,0
3fa70623-2a2f-4495-b767-1b2eef08878d,861,1,1,1.0,3.8,68,1,1,1,24,2,0.058,0,none,0
91e98c53-198f-4dc3-aaed-37dd0ff5a72a,110,34,30,0.882,3.9,73,1,1,0,25,2,0.031,0,none,0
08781574-e390-4199-aad1-a324a3a9b7da,933,67,31,0.463,4.7,99,1,0,1,4,2,0.027,1,none,0
884fe068-f240-42f2-af6f-79db7148e3e9,844,51,24,0.471,4.7,74,1,1,1,15,2,0.083,1,none,0
239fac68-1306-409c-9403-26a4e801cde3,661,33,19,0.576,3.6,67,1,1,1,20,1,0.138,0,none,0
a9a0b0d8-4336-49d3-a45c-57df1af46630,593,16,14,0.875,3.8,77,0,0,0,7,2,0.07,1,none,0
d38e3dc4-f8c3-4c39-ac90-ab79843767f1,66,64,46,0.719,5.0,86,1,0,1,13,2,0.135,1,none,0
c231bd6a-565a-4f16-8d85-e61a5b9cad34,947,7,5,0.714,4.3,70,1,1,0,10,1,0.03,1,none,0
aad47d5b-de78-4796-8458-d43c7fc4eee2,916,49,25,0.51,4.3,78,1,1,0,12,2,0.023,0,none,0
f84b4c69-9b31-4897-b52b-f224768027e5,509,53,51,0.962,4.2,78,1,1,0,20,1,0.036,0,none,0
753a7e79-6595-4d7a-b35a-b69eb734bcc0,888,28,14,0.5,4.7,79,1,0,1,24,1,0.042,1,none,0
1b1626f3-ba00-491c-bcef-3f5febc7eaaf,354,78,54,0.692,4.2,98,1,1,0,13,1,0.026,0,none,0
5e851e7f-f04c-4330-a41b-281cda4d21c4,7,0,2,2.0,0.6,22,1,0,0,0,10,0.882,3,bot_account,1
cef5f663-e72d-4a97-bffb-752d3aaf093b,363,34,24,0.706,4.4,70,0,0,0,22,2,0.017,0,none,0
038e0e8c-1eda-4fd2-bf47-c892e96278c4,5,0,2,2.0,2.0,35,0,1,0,0,4,0.503,3,stolen_identity,1
28b1bd77-e28e-42ce-85af-17767567f6b2,932,31,29,0.935,3.7,83,1,1,1,13,1,0.039,0,none,0
813690f6-67e6-4443-a85a-13346370f84b,702,10,4,0.4,4.4,75,1,1,1,28,2,0.054,0,none,0
843a2294-f01e-4c7d-9c61-a4a9cda438d7,972,95,82,0.863,3.7,86,1,1,0,17,1,0.126,0,none,0
438f4e50-aefa-4138-bfd3-bfe112d66bb7,496,56,48,0.857,4.6,77,1,1,1,4,2,0.075,1,none,0
1e231108-32ff-4f12-ab7d-6cc302c6cab8,98,65,59,0.908,4.7,99,1,1,1,25,1,0.051,1,none,0
06a550bc-36cc-4e62-af63-6e7944d91621,96,27,9,0.333,4.0,86,1,0,1,16,2,0.116,0,none,0
8dd66269-75fb-494c-a68a-1d170818eafe,462,39,6,0.154,3.8,82,1,1,0,6,1,0.112,1,none,0
27542973-6a3d-4c35-b2f5-146cae2939c9,362,44,18,0.409,3.9,94,1,0,1,27,1,0.136,0,none,0
0211a796-22d0-40c7-9193-0e541a555c88,140,93,33,0.355,4.3,69,1,1,1,5,2,0.143,0,none,0
23214861-78aa-49a9-a58c-f8a1802ec35e,10,0,1,1.0,1.1,35,0,0,0,1,5,0.923,8,bot_account,1
21e0a402-10be-4d51-a632-2c5bcb1c9976,216,18,2,0.111,4.9,69,1,1,1,24,2,0.012,1,none,0
b1febc4b-4fa5-482b-9dec-d4331f6aac11,6,1,1,1.0,1.9,23,0,0,0,2,4,0.728,8,stolen_identity,1
2c6894de-acd4-4aa9-8977-48cb82e21676,346,36,19,0.528,4.1,94,1,1,1,13,2,0.033,0,none,0
45dc1a97-44ee-4de0-9d2f-8a914552667e,853,91,21,0.231,4.2,76,1,1,1,20,2,0.011,0,none,0
2d6ab8ef-dfd8-4225-8b2c-d7626cce2651,318,77,72,0.935,3.9,93,1,1,1,4,1,0.072,0,none,0
cae29c88-7d2a-4270-a366-e01df7912ce3,826,64,63,0.984,4.1,65,1,1,0,27,1,0.053,0,none,0
c71e6753-a1da-47d1-ad36-16362efaa5d6,522,50,17,0.34,3.9,92,1,1,1,5,1,0.011,1,none,0
e5a1ae22-e6a4-4db7-b4db-307792aac192,9,1,2,2.0,1.8,11,0,0,0,0,9,0.831,7,stolen_identity,1
4cdf2f69-7ca1-4ba8-b56c-3e05c40a644d,683,97,88,0.907,4.9,99,1,1,1,18,2,0.063,1,none,0
412151df-5760-4837-9dee-df804fcff7a5,413,36,7,0.194,4.8,72,1,1,1,10,1,0.112,1,none,0
7b66b953-a80e-41c9-9546-5d404cfa6e4c,145,58,39,0.672,4.0,80,1,1,0,23,1,0.04,1,none,0
d2e01c64-61b1-49e8-85d2-923b03ca90e0,269,75,35,0.467,4.8,67,1,1,0,29,2,0.112,0,none,0
b689fcc2-b320-43cc-803a-fd7a997c8504,619,54,39,0.722,4.6,100,1,1,1,29,2,0.011,1,none,0
1f376e81-40fa-498f-b6aa-5c163a1f7ab3,166,5,5,1.0,4.5,84,1,1,1,10,1,0.094,0,none,0
